Winery,Year,Wine_ID,Wine,Rating,Reviews,Price,Region,Primary_Grape,Natural,Country,Style,Country_Code
Santa Ema,2018,4481747,Gran Reserva Syrah 2018,3.8,285,10.45,Valle de Leyda,Cabernet Sauvignon,False,Chile,Red,CHL
Miguel Torres Chile,2017,2635,Santa Digna Reserva Cabernet Sauvignon Rosé 2017,3.5,109,11.0,Valle central,Cabernet Sauvignon,False,Chile,Rose,CHL
Miguel Torres Chile,2011,1179636,Santa Digna Reserva Merlot 2011,3.3,646,8.9,Valle central,Cabernet Sauvignon,False,Chile,Red,CHL
Primus,2019,1488027,Carmenère 2019,3.9,114,12.5,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
De Martino,2017,2620832,Gallardía Cinsault 2017,3.6,141,16.9,Valle del Itata,Cabernet Sauvignon,False,Chile,Red,CHL
Valdivieso,2017,1542100,Single Vineyard Cabernet Franc 2017,4.1,146,19.2,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Veramonte,2017,1127345,Sauvignon Blanc Organic 2017,3.5,194,8.4,Valle de Casablanca,Cabernet Sauvignon,False,Chile,White,CHL
Carmen,2017,1138025,Gran Reserva Cabernet Sauvignon 2017,3.8,2054,13.95,Valle del Maipo,Cabernet Sauvignon,False,Chile,Red,CHL
Miguel Torres Chile,2019,2627,Santa Digna Reserva Sauvignon Blanc 2019,3.6,352,7.95,Valle central,Cabernet Sauvignon,False,Chile,White,CHL
Viña La Causa,2016,5282634,País 2016,3.7,693,10.45,Valle del Itata,Cabernet Sauvignon,False,Chile,Red,CHL
Arboleda,2016,6641278,Brisa 2016,4.2,256,34.65,Aconcagua,Cabernet Sauvignon,False,Chile,Red,CHL
MontGras,2015,1126600,Antu Cabernet Sauvignon - Carmenère 2015,3.8,510,12.45,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Escudo Rojo,2018,1159142,Chardonnay Reserva 2018,3.6,726,13.95,Valle del Maipo,Cabernet Sauvignon,False,Chile,White,CHL
Montes,2015,1807024,Taita Marchigüe Vineyard Cabernet Sauvignon 2015,4.5,53,219.89,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Caliterra,2019,98577,Reserva Cabernet Sauvignon 2019,3.4,265,6.5,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Caliterra,2018,98580,Reserva Carmenère 2018,3.6,580,6.9,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
"Liger-Belair, Massoc Y Parra",2012,1296705,Aristos Duque d'A 2012,4.3,66,89.9,Valle de Cachapoal,Cabernet Sauvignon,False,Chile,Red,CHL
Ventisquero,2017,1136951,Herú Pinot Noir 2017,4.3,313,32.62,Valle de Casablanca,Cabernet Sauvignon,False,Chile,Red,CHL
Matetic,2017,1207803,Corralillo Pinot Noir 2017,3.9,677,21.7,San Antonio Valley,Cabernet Sauvignon,False,Chile,Red,CHL
Matetic,2016,1207803,Corralillo Pinot Noir 2016,4.0,702,21.7,San Antonio Valley,Cabernet Sauvignon,False,Chile,Red,CHL
Cono Sur,2018,1398911,Bicicleta Carmenère 2018,3.7,2384,10.1,Valle central,Cabernet Sauvignon,False,Chile,Red,CHL
Montes,2019,71304,Carmenère 2019,4.1,746,14.07,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Montes,2019,1246861,Twins Red Blend (Malbec - Cabernet Sauvignon) 2019,3.8,240,8.75,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Matetic,2015,27234,EQ Syrah 2015,4.2,47,35.04,San Antonio Valley,Cabernet Sauvignon,False,Chile,Red,CHL
Von Siebenthal,2013,1131354,Montelìg 2013,4.6,31,54.38,Valle de Aconcagua,Cabernet Sauvignon,False,Chile,Red,CHL
Arboleda,2019,80227,Syrah 2019,3.9,110,16.85,Valle de Aconcagua,Cabernet Sauvignon,False,Chile,Red,CHL
Ventisquero,2009,18155,Grey (Glacier) Single Block Merlot 2009,3.8,619,21.08,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Viu Manent,2018,7750599,Loma Blanca Single Vineyard Carménère 2018,4.1,185,25.0,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Morandé,2015,1575911,Gran Reserva Carmenère 2015,3.9,89,14.95,Valle del Maipo,Cabernet Sauvignon,False,Chile,Red,CHL
Errazuriz,2019,2334101,Aconcagua Costa Pinot Noir 2019,3.6,180,20.53929300519425,Valle de Aconcagua,Cabernet Sauvignon,False,Chile,Red,CHL
Cono Sur,2018,6377012,Bicicleta Reserva Pinot Noir 2018,3.3,2127,8.5,Valle central,Cabernet Sauvignon,False,Chile,Red,CHL
De Martino,2017,13173,Alto de Piedras Carmenère 2017,4.0,162,34.9,Valle del Maipo,Cabernet Sauvignon,False,Chile,Red,CHL
Montes,2011,71264,Folly Syrah 2011,4.4,1136,59.5,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Viu Manent,2016,7148118,Viu 8 Cuvée Infinito 2016,4.2,414,49.17,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Los Vascos,2020,1233477,Rosé 2020,3.6,181,8.95,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Rose,CHL
Montes,2020,1151903,Reserva Chardonnay (Classic) 2020,3.6,468,7.49,Valle central,Cabernet Sauvignon,False,Chile,White,CHL
Errazuriz,2017,1984,Wild Ferment Pinot Noir 2017,3.7,154,20.9,Valle de Casablanca,Cabernet Sauvignon,False,Chile,Red,CHL
Los Vascos,2020,23819,Chardonnay 2020,3.5,207,8.99,Valle de Colchagua,Cabernet Sauvignon,False,Chile,White,CHL
Casillero del Diablo,2018,1135140,Chardonnay (Reserva) 2018,3.6,5336,7.99,Valle de Casablanca,Cabernet Sauvignon,False,Chile,White,CHL
Errazuriz,2016,1979,Kai Carmenère 2016,4.4,149,99.16,Valle de Aconcagua,Cabernet Sauvignon,False,Chile,Red,CHL
Sena,2015,25474,Aconcagua Valley 2015,4.5,1368,148.51850185464914,Valle de Aconcagua,Cabernet Sauvignon,False,Chile,Red,CHL
Sena,2016,25474,Aconcagua Valley 2016,4.5,902,139.0,Valle de Aconcagua,Cabernet Sauvignon,False,Chile,Red,CHL
Viña Vik Winery,2018,5571323,La Piu Belle 2018,4.6,927,72.53,Valle de Cachapoal,Cabernet Sauvignon,False,Chile,Red,CHL
Emiliana,2019,13330,Coyam 2019,4.2,399,28.109489569965845,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Montes,2018,71274,Purple Angel 2018,4.5,993,62.7,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Almaviva,2017,4086,Almaviva 2017,4.6,1352,172.45,Puente Alto,Cabernet Sauvignon,False,Chile,Red,CHL
Almaviva,2016,4086,Almaviva 2016,4.5,2147,159.65,Puente Alto,Cabernet Sauvignon,False,Chile,Red,CHL
Montes,2019,71354,Limited Selection Pinot Noir 2019,3.7,401,13.3,Valle de Casablanca,Cabernet Sauvignon,False,Chile,Red,CHL
Errazuriz,2019,1208880,Estate Reserva Carmenère 2019,3.8,1536,17.1,Valle de Aconcagua,Cabernet Sauvignon,False,Chile,Red,CHL
Emiliana,2018,13330,Coyam 2018,4.2,2035,31.5,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Matetic,2018,1238774,Corralillo Winemaker's Blend 2018,4.2,204,21.7,San Antonio Valley,Cabernet Sauvignon,False,Chile,Red,CHL
El Principal,2018,1179830,Calicanto 2018,4.2,933,22.7,Valle del Maipo,Cabernet Sauvignon,False,Chile,Red,CHL
Montes,2020,71344,Limited Selection Cabernet Sauvignon - Carmenère 2020,3.9,281,16.1,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Miguel Torres Chile,2018,1149110,Santa Digna Gran Reserva Cabernet Sauvignon 2018,3.7,1789,8.99,Valle central,Cabernet Sauvignon,False,Chile,Red,CHL
Viu Manent,2017,2753886,ViBo Viñedo Centenario 2017,4.0,465,25.5,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Los Vascos,2018,23818,Cabernet Sauvignon 2018,3.5,2417,9.5,Valle de Colchagua,Cabernet Sauvignon,False,Chile,Red,CHL
Lapostolle,2015,13755,Cuvée Alexandre Pinot Noir (Atalayas Vineyard) 2015,4.0,638,27.5,Valle de Casablanca,Cabernet Sauvignon,False,Chile,Red,CHL
Clos Apalta,2015,13759,Clos Apalta 2015,4.6,1736,130.83,Apalta Valley,Cabernet Sauvignon,False,Chile,Red,CHL
Clos Apalta,2013,13759,Clos Apalta 2013,4.6,1230,129.9,Apalta Valley,Cabernet Sauvignon,False,Chile,Red,CHL
Clos Apalta,2016,13759,Clos Apalta 2016,4.6,910,131.67,Apalta Valley,Cabernet Sauvignon,False,Chile,Red,CHL
Clos Apalta,2010,13759,Clos Apalta 2010,4.5,3033,110.83,Apalta Valley,Cabernet Sauvignon,False,Chile,Red,CHL
Santa Ema,2018,1171810,Gran Reserva Merlot 2018,4.1,1842,9.79,Valle del Maipo,Cabernet Sauvignon,False,Chile,Red,CHL
Henkell,N.V.,1135749,Trocken Dry-Sec N.V.,3.3,7696,5.69,Vino alemán,Riesling,False,Germany,Sparkling,DEU
Henkell,N.V.,87187,Rosé Dry-Sec N.V.,3.4,1180,5.9,Vino alemán,Riesling,False,Germany,Sparkling,DEU
Moselland,2020,8713,Riesling Classic 2020,3.0,26,6.51,Mosel,Riesling,False,Germany,White,DEU
Moselland,2020,1949164,Riesling 2020,4.0,36,6.52,Mosel,Riesling,False,Germany,White,DEU
Henkell,N.V.,1486833,Blanc de Blancs Dry-Sec N.V.,3.5,1587,6.6,Vino alemán,Riesling,False,Germany,Sparkling,DEU
Deutsches Weintor,2019,7735764,Riesling 2019,3.8,25,6.9,Pfalz,Riesling,False,Germany,White,DEU
Die Weinmacher,2020,1243315,Blue Fish Pinot Grigio 2020,3.8,39,6.9,Pfalz,Riesling,False,Germany,White,DEU
Gaumen Spiel,2020,5494418,Gewürztraminer 2020,4.0,462,6.99,Pfalz,Riesling,False,Germany,White,DEU
Korrell,2019,4343108,Mahlzeit Weiss 2019,3.8,256,6.99,Nahe,Riesling,False,Germany,White,DEU
Hans Baer,2020,6302251,Gewürztraminer Feinherb 2020,4.2,649,6.99,Rheinhessen,Riesling,False,Germany,White,DEU
Die Weinmacher,2020,7301777,Blue Fish Riesling 2020,3.7,61,7.5,Pfalz,Riesling,False,Germany,White,DEU
Anselmann,2020,19148,Riesling Classic 2020,3.7,162,7.59,Pfalz,Riesling,False,Germany,White,DEU
Die Weinmacher,2019,7301777,Blue Fish Riesling 2019,3.8,105,7.9,Pfalz,Riesling,False,Germany,White,DEU
Dr. Loosen,2020,1193567,Dr. L Riesling Dry 2020,4.0,507,8.05,Mosel,Riesling,False,Germany,White,DEU
Dr. Loosen,2019,1193567,Dr. L Riesling Dry 2019,3.9,1037,8.05,Mosel,Riesling,False,Germany,White,DEU
Dr. Loosen,2020,24262,Dr. L Riesling 2020,4.0,2505,8.45,Mosel,Riesling,False,Germany,White,DEU
Moselland,2020,1642837,Ars Vitis Riesling 2020,3.6,56,8.65,Mosel,Riesling,False,Germany,White,DEU
Schieferkopf,2018,6663944,Riesling Trocken-Sec 2018,3.6,165,8.9,Baden,Riesling,False,Germany,White,DEU
Weingut Nik Weis - St. Urbans-Hof,2020,1194863,Nik Weis Selection Urban Riesling 2020,4.1,1390,8.95,Mosel,Riesling,False,Germany,White,DEU
Villa Wolf,2020,1981459,Gewürztraminer 2020,4.2,332,9.45,Pfalz,Riesling,False,Germany,White,DEU
Dr. Loosen,2019,1417996,Riesling Gray Slate 2019,3.9,43,9.79,Mosel,Riesling,False,Germany,White,DEU
Schieferkopf,2020,6663944,Riesling Trocken-Sec 2020,3.8,42,9.9,Baden,Riesling,False,Germany,White,DEU
Villa Wolf,2019,1551962,Pinot Noir 2019,3.8,783,9.95,Pfalz,Riesling,False,Germany,Red,DEU
Anselmann,2020,19160,Gewürztraminer Spätlese 2020,3.9,106,9.99,Pfalz,Riesling,False,Germany,Dessert,DEU
Dr. Loosen,2017,1193567,Dr. L Riesling Dry 2017,3.8,917,10.0,Mosel,Riesling,False,Germany,White,DEU
Villa Wolf,2019,2551048,Pinot Gris 2019,4.0,610,10.5,Pfalz,Riesling,False,Germany,White,DEU
Villa Wolf,2019,1981459,Gewürztraminer 2019,4.0,1077,10.5,Pfalz,Riesling,False,Germany,White,DEU
Villa Wolf,2018,2551048,Pinot Gris 2018,3.9,799,10.5,Pfalz,Riesling,False,Germany,White,DEU
Villa Wolf,2020,2551048,Pinot Gris 2020,4.0,131,10.5,Pfalz,Riesling,False,Germany,White,DEU
Weingut Nik Weis - St. Urbans-Hof,2018,1194863,Nik Weis Selection Urban Riesling 2018,4.2,6056,10.82,Mosel,Riesling,False,Germany,White,DEU
S.A. Prüm,2020,1251883,Essence Riesling 2020,4.0,86,10.85,Mosel,Riesling,False,Germany,White,DEU
Martin Tesch,2020,1133980,Unplugged Riesling 2020,3.5,42,10.9,Nahe,Riesling,False,Germany,White,DEU
Koehler-Ruprecht,2020,1261389,Kallstadter Riesling Kabinett Trocken 2020,4.1,44,11.2,Pfalz,Riesling,False,Germany,White,DEU
Heinrichshof,2019,4305599,Peter & Ulrich Griebeler Riesling Dry 2019,3.7,145,11.25,Mosel,Riesling,False,Germany,White,DEU
Markus Molitor,2019,1147824,Haus Klosterberg Pinot Blanc 2019,4.0,230,11.89,Mosel,Riesling,False,Germany,White,DEU
Schloss Reinhartshausen,2019,4387187,Riesling Kabinett Feinherb 2019,3.7,28,11.9,Rheingau,Riesling,False,Germany,White,DEU
August Kesseler,2020,5705231,The Daily August Riesling 2020,3.7,178,12.25,Rheingau,Riesling,False,Germany,White,DEU
Forstmeister Geltz-Zilliken,2020,77578,Butterfly Riesling 2020,3.9,71,12.45,Mosel,Riesling,False,Germany,White,DEU
Selbach-Oster,2018,2572620,Trutta Fario Riesling Kabinett 2018,4.1,51,12.85,Mosel,Riesling,False,Germany,White,DEU
Dr. Loosen,2019,1870730,Riesling Blue Slate Dry 2019,4.0,144,12.9,Mosel,Riesling,False,Germany,White,DEU
Kühling-Gillot,2020,1215321,Qvinterra Riesling Trocken 2020,3.8,669,12.95,Rheinhessen,Riesling,False,Germany,White,DEU
Groebe,2016,1176298,Riesling Trocken 2016,3.6,32,13.16,Rheinhessen,Riesling,False,Germany,White,DEU
Weingut Nik Weis - St. Urbans-Hof,2020,2235464,White Label Nik Weis Wiltinger Alte Reben 2020,4.1,123,13.45,Mosel,Riesling,False,Germany,White,DEU
Künstler,2020,1244997,Riesling Trocken 2020,3.8,138,13.5,Rheingau,Riesling,False,Germany,White,DEU
Dr. Loosen,2017,1870730,Riesling Blue Slate Dry 2017,3.8,71,13.95,Mosel,Riesling,False,Germany,White,DEU
Martin Tesch,2019,1133968,Deep Blue 2019,3.9,29,14.5,Nahe,Riesling,False,Germany,White,DEU
Dr. Loosen,2015,1209222,Riesling Trocken Blauschiefer 2015,3.7,308,14.55,Mosel,Riesling,False,Germany,White,DEU
Leitz,2020,1261476,Rüdesheimer Riesling Trocken 2020,3.8,25,15.0,Rheingau,Riesling,False,Germany,White,DEU
Künstler,2019,1244997,Riesling Trocken 2019,3.9,245,15.0,Rheingau,Riesling,False,Germany,White,DEU
Friedrich Becker,2019,5246614,Grauburgunder 2019,3.7,48,15.2,Pfalz,Riesling,False,Germany,White,DEU
Von Winning,2017,2412168,Sauvignon Blanc II 2017,3.9,544,15.45,Pfalz,Riesling,False,Germany,White,DEU
Von Winning,2020,1241256,Drache Riesling 2020,3.9,89,15.5,Pfalz,Riesling,False,Germany,White,DEU
Weingut Nik Weis - St. Urbans-Hof,2019,2910941,Black Label Nik Weis Estate Riesling (From Old Vines) 2019,4.0,32,15.79,Mosel,Riesling,False,Germany,White,DEU
Karl Schäefer,2018,1786301,Sonnentropfen 2018,3.9,65,15.9,Pfalz,Riesling,False,Germany,White,DEU
Weingut Nik Weis - St. Urbans-Hof,2018,6629718,Nik Weis Pinot Noir 2018,3.8,60,15.94,Mosel,Riesling,False,Germany,Red,DEU
Battenfeld Spanier,2020,8346718,Riesling Eisquell 2020,3.6,117,15.95,Rheinhessen,Riesling,False,Germany,White,DEU
Günther Steinmetz,2020,1508320,Brauneberger Riesling 2020,3.8,30,16.65,Brauneberg,Riesling,False,Germany,White,DEU
Günther Steinmetz,2019,1508320,Brauneberger Riesling 2019,3.7,48,16.7,Brauneberg,Riesling,False,Germany,White,DEU
Dr. Loosen,2016,1987931,Riesling Red Slate Dry 2016,3.8,125,17.01,Mosel,Riesling,False,Germany,White,DEU
Dr. Bürklin-Wolf,2019,1153166,Riesling Trocken 2019,3.9,314,17.11,Pfalz,Riesling,False,Germany,White,DEU
A. Christmann,2017,2225697,Riesling 2017,3.7,302,17.45,Pfalz,Riesling,False,Germany,White,DEU
Groebe,2017,1195956,Westhofener Riesling Trocken 2017,3.8,40,17.45,Rheinhessen,Riesling,False,Germany,White,DEU
Emrich-Schönleber,2019,1221282,Lenz Riesling 2019,3.9,33,17.64,Nahe,Riesling,False,Germany,White,DEU
Schloss Johannisberg,2019,1374671,Gelblack Riesling Feinherb 2019,4.1,114,17.9,Rheingau,Riesling,False,Germany,White,DEU
Weingut Dr. Fischer,2018,2318066,Riesling Trocken 2018,3.7,303,18.15,Mosel,Riesling,False,Germany,White,DEU
Villa Wolf,2016,2421302,Wachenheimer Riesling 2016,3.7,48,18.73,Pfalz,Riesling,False,Germany,White,DEU
Karl Schäefer,2018,5758891,Dürkheimer Spielberg  Riesling 2018,3.9,48,18.75,Pfalz,Riesling,False,Germany,White,DEU
Karl Schäefer,2018,5282305,Wachenheimer Gerümpel Riesling 2018,3.7,28,18.75,Pfalz,Riesling,False,Germany,White,DEU
Dönnhoff,2019,1141289,Riesling 2019,3.8,689,18.77,Nahe,Riesling,False,Germany,White,DEU
Dr. Loosen,2018,1987931,Riesling Red Slate Dry 2018,3.9,162,18.9,Mosel,Riesling,False,Germany,White,DEU
Wittmann,2019,1163958,Riesling Trocken 2019,3.8,779,18.9,Rheinhessen,Riesling,False,Germany,White,DEU
Van Volxem,2018,18469,Saar Riesling 2018,3.9,550,19.0,Mosel,Riesling,False,Germany,White,DEU
Dr. Loosen,2013,1575311,Riesling Dry Bernkasteler Lay 2013,3.9,57,19.4,Mosel,Riesling,False,Germany,White,DEU
Grans-Fassian,2016,1654607,Mineralschiefer Riesling - Trocken 2016,3.7,75,19.45,Mosel,Riesling,False,Germany,White,DEU
Dr. Loosen,2008,1584607,Riesling Auslese Wehlener Sonnenuhr 2008,4.0,26,19.47,Mosel,Riesling,False,Germany,White,DEU
Fritz Haag,2019,1132925,Riesling 2019,3.8,163,19.5,Mosel,Riesling,False,Germany,White,DEU
Battenfeld Spanier,2019,2956469,Leopold Grüner Sylvaner 2019,3.9,33,19.55,Rheinhessen,Riesling,False,Germany,White,DEU
J Neus,2016,6628136,Ingelheim Spätburgunder 2016,3.3,40,19.9,Ingelheim,Riesling,False,Germany,Red,DEU
Clemens Busch,2018,1555674,Riesling Trocken 2018,3.9,597,19.95,Mosel,Riesling,True,Germany,White,DEU
Eva Fricke,2020,1207858,Rheingau 2020,4.1,94,20.25,Rheingau,Riesling,False,Germany,White,DEU
Dr. Loosen,2020,1261102,Riesling Kabinett Wehlener Sonnenuhr 2020,3.9,114,20.6,Mosel,Riesling,False,Germany,White,DEU
Dr. Loosen,2019,1261102,Riesling Kabinett Wehlener Sonnenuhr 2019,4.1,289,20.6,Mosel,Riesling,False,Germany,White,DEU
Battenfeld Spanier,2016,2956469,Leopold Grüner Sylvaner 2016,4.1,45,20.65,Rheinhessen,Riesling,False,Germany,White,DEU
Belsazar,N.V.,7115512,Vermouth Rosé N.V.,3.5,32,20.78,Baden,Riesling,False,Germany,Fortified,DEU
Dr. Bürklin-Wolf,2020,1153166,Riesling Trocken 2020,3.7,221,20.9,Pfalz,Riesling,False,Germany,White,DEU
Georg Breuer,2017,1869140,Estate Rüdesheim Riesling 2017,3.7,167,20.9,Rüdesheim,Riesling,False,Germany,White,DEU
Koehler-Ruprecht,2010,1232054,Riesling Brut 2010,4.0,44,20.9,Pfalz,Riesling,False,Germany,Sparkling,DEU
Weingut Peter Wagner,2018,8102767,Oberrotweil Chardonnay 2018,3.9,28,20.95,Baden,Riesling,False,Germany,White,DEU
Künstler,2017,1578253,Riesling Kirchenstück Kabinett Trocken 2017,3.9,72,21.25,Rheingau,Riesling,False,Germany,White,DEU
A. J. Adam,2020,1212607,Hofberg Kabinett Riesling 2020,4.2,32,21.75,Dhron,Riesling,False,Germany,White,DEU
Schloss Johannisberg,2019,6723497,Rotlack Riesling Kabinett 2019,4.2,67,21.9,Rheingau,Riesling,False,Germany,White,DEU
A. J. Adam,2018,1212607,Hofberg Kabinett Riesling 2018,4.1,122,21.9,Dhron,Riesling,False,Germany,White,DEU
Dr. Bürklin-Wolf,2017,1147045,Ruppertsberger Riesling 2017,4.0,207,21.9,Pfalz,Riesling,False,Germany,White,DEU
Markus Molitor,2019,1128759,Mosel Alte Reben Riesling 2019,4.1,151,21.9,Mosel,Riesling,False,Germany,White,DEU
Weingut Nik Weis - St. Urbans-Hof,2018,89045,Bockstein Ockfen Riesling Kabinett 2018,3.7,113,21.94,Ockfen,Riesling,False,Germany,White,DEU
Battenfeld Spanier,2016,2898761,Hohen-Sülzen Riesling 2016,3.8,182,21.95,Rheinhessen,Riesling,False,Germany,White,DEU
Von Winning,2017,5235640,Deidesheimer Riesling 2017,3.7,59,22.5,Pfalz,Riesling,False,Germany,White,DEU
Witwe Dr. H. Thanisch Erben Müller-Burggraef,2018,100463,Bernkasteler Badstube Riesling Kabinett 2018,3.9,265,23.07,Bernkastel,Riesling,False,Germany,White,DEU
Schäfer-Fröhlich,2017,93072,Felseneck Riesling Kabinett 2017,3.9,84,23.07,Nahe,Riesling,False,Germany,White,DEU
Markus Molitor,2019,2539592,Ürziger Würzgarten Riesling Spätlese 2019,4.1,47,23.75,Mosel,Riesling,False,Germany,White,DEU
Battenfeld Spanier,2020,2343206,Mölsheim Riesling 2020,4.0,50,23.95,Mölsheim,Riesling,False,Germany,White,DEU
Weingut Geil,2016,2039584,Spätburgunder Bechtheimer S Trocken 2016,3.9,64,24.0,Rheinhessen,Riesling,False,Germany,Red,DEU
Robert Weil,2020,1137258,Riesling Trocken 2020,4.0,374,24.18,Rheingau,Riesling,False,Germany,White,DEU
Von Winning,2019,1692730,Paradiesgarten Riesling 2019,4.0,298,25.0,Pfalz,Riesling,False,Germany,White,DEU
Peter Jakob Kühn,2018,1251773,Quarzit Riesling Trocken 2018,3.9,287,25.14,Rheingau,Riesling,False,Germany,White,DEU
Maximin Grünhaus,2018,2431549,Maximin Grünhäuser Abtsberg Riesling Kabinett 2018,4.2,206,25.49,Mosel,Riesling,False,Germany,White,DEU
Robert Weil,2018,6535781,Kiedricher Riesling Trocken 2018,4.0,214,25.89,Rheingau,Riesling,False,Germany,White,DEU
Künstler,2018,2057763,Riesling Hochheimer Stielweg Trocken 2018,4.0,72,25.95,Rheingau,Riesling,False,Germany,White,DEU
Van Volxem,2018,18468,Alte Reben Riesling 2018,4.0,333,25.99,Mosel,Riesling,False,Germany,White,DEU
Belsazar,N.V.,2710360,Vermouth Red N.V.,3.9,215,26.12,Baden,Riesling,False,Germany,Fortified,DEU
Heymann-Löwenstein,2018,1646830,Schieferterrassen 2018,4.0,228,26.77,Mosel,Riesling,False,Germany,White,DEU
Stallmann Hiestand,2015,5227241,Riesling Auslese 2015,4.4,25,26.9,Rheinhessen,Riesling,False,Germany,White,DEU
Eva Fricke,2020,4442136,Kiedrich 2020,4.0,27,27.35,Rheingau,Riesling,False,Germany,White,DEU
Dönnhoff,2018,1155960,Tonschiefer Riesling Trocken 2018,3.9,365,27.95,Nahe,Riesling,False,Germany,White,DEU
Emrich-Schönleber,2017,1660371,Mineral Riesling Trocken 2017,3.7,152,28.5,Nahe,Riesling,False,Germany,White,DEU
Immich-Batterieberg,2018,1668526,Escheburg 2018,4.0,50,28.9,Mosel,Riesling,True,Germany,White,DEU
Dr. Loosen,2018,1208985,Riesling Ürziger Würzgarten Alte Reben GG 2018,4.1,109,29.04,Mosel,Riesling,False,Germany,White,DEU
Dr. Loosen,2017,24265,Wehlener Sonnenuhr Riesling Spätlese 2017,4.1,183,30.9,Mosel,Riesling,False,Germany,White,DEU
Villa Wolf,2013,3542458,Forster Pechstein Riesling Dry 2013,4.0,69,32.0,Pfalz,Riesling,False,Germany,White,DEU
Dr. Loosen,2016,1208985,Riesling Ürziger Würzgarten Alte Reben GG 2016,4.2,107,36.3,Mosel,Riesling,False,Germany,White,DEU
Dr. Loosen,2017,1208985,Riesling Ürziger Würzgarten Alte Reben GG 2017,4.0,107,36.3,Mosel,Riesling,False,Germany,White,DEU
Fritz Haag,2018,1131392,Brauneberger Juffer Sonnenuhr Riesling Auslese 2018,4.4,121,37.26,Brauneberg,Riesling,False,Germany,Dessert,DEU
Groebe,2017,1830314,Kirchspiel Riesling GG 2017,4.1,57,38.08,Rheinhessen,Riesling,False,Germany,White,DEU
Joh. Jos. Prüm,2018,1208450,Wehlener Sonnenuhr Riesling Kabinett 2018,4.1,295,38.85,Wehlen,Riesling,False,Germany,White,DEU
Eva Fricke,2019,7730813,Mélange 2019,4.3,65,39.35,Rheingau,Riesling,False,Germany,White,DEU
Von Winning,2018,2456888,Grainhubel Riesling GG 2018,4.3,107,40.7,Pfalz,Riesling,False,Germany,White,DEU
Robert Weil,2019,1691007,Kiedrich Klosterberg Riesling Trocken 2019,4.2,236,41.1,Rheingau,Riesling,False,Germany,White,DEU
Markus Molitor,2017,1128716,Bernkasteler Lay Riesling Auslese 2017,4.3,32,41.75,Mosel,Riesling,False,Germany,White,DEU
Günther Steinmetz,2015,2261652,Wintricher Geierslay Riesling Sur lie 2015,3.8,33,41.95,Wintrich,Riesling,False,Germany,White,DEU
Dr. Bürklin-Wolf,2014,1153153,Gaisböhl G.C 2014,4.2,118,51.15,Pfalz,Riesling,False,Germany,White,DEU
Weingut Nik Weis - St. Urbans-Hof,2018,4853278,Nik Weis Bockstein Auslese 2018,4.2,56,52.41,Mosel,Riesling,False,Germany,Dessert,DEU
Künstler,2017,3080816,Riesling Hochheim Hölle Trocken GG 2017,4.2,62,54.0,Rheingau,Riesling,False,Germany,White,DEU
Robert Weil,2018,1459638,Kiedrich Gräfenberg Riesling Spätlese 2018,4.0,45,69.71,Kiedrich,Riesling,False,Germany,White,DEU
